Eccentricity,Semimajor Axis (m),Inclination (deg),RAAN (deg),Argument of Periapsis (deg),Mean Anomaly (deg),True Anomaly (deg),Latitude (deg),Longitude (deg),Altitude (m),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.0003377849387596,42166450.08030799,0.11610674953107,101.52185517742744,76.08194700978859,18.88450186098273,18.89703493133838,-0.0047246421101373,-96.98540868652567,35774837.06204752,-40416844.00565723,-11972664.747867566,85098.30176095806,873.2261976345488,-2948.990218599857,-0.540237039392822
0.0003331013444798,42166340.15335927,0.1162082396661953,101.38798338522692,76.59362057436822,48.58699490339436,48.61562924976573,0.0077974423600781,-96.97114933549383,35778914.83022802,-28966993.441681005,-30628833.30124188,69860.84435686412,2233.771116680817,-2113.638402236878,-3.594921953526444
0.0003165303181288,42165649.30683892,0.1164451876088801,101.2908083121268,74.84652940223489,80.51266836953394,80.54844628136091,0.0180575523395023,-96.96473376419098,35785316.48780471,-9709836.38436612,-41030167.12476715,35678.31485294788,2991.8950892404428,-709.026874727472,-5.680778270471589
0.0002992280077073,42165001.98856532,0.1167056165796407,101.26757153820505,71.55406302108757,113.91150913727544,113.94285045047006,0.0232996086994333,-96.96816573838151,35791982.11455245,12163471.087439964,-40377826.20746499,-8228.174319854596,2943.832227895536,885.9271077509829,-6.233308031161064
0.0002819238242241,42164938.62585314,0.116847599467034,101.29013063795364,68.21099244811963,147.31607170873,147.33351196177475,0.0221580319649643,-96.98014794094644,35796807.69870345,30761608.163027108,-28852156.300741564,-50000.91606365591,2103.212268147487,2241.7289750176446,-5.101282629730167
0.000262341292511,42165540.57153666,0.1168305782844416,101.27258644650291,64.8598140338012,-179.23182231258968,180.7677747821436,0.0150228759936025,-96.99674148737462,35798464.34175515,41078947.00103058,-9559271.792461272,-78337.10511035574,696.6593556622316,2993.8149934976927,-2.586454875691971
0.000247996731765,42166315.959801085,0.1167974775685857,101.14290783675315,61.32129882677148,-145.48206568031048,214.5018347814752,0.0039242293956366,-97.01301120550109,35796795.91500865,40339304.61064179,12306833.652030412,-85529.92545106786,-897.4070619408697,2940.0426685367675,0.6366371135436986
0.0002480549898674,42166499.81019002,0.1169649032490187,100.9366147732196,60.18550274525461,-114.05977123773432,245.9142765820096,-0.008041433772945,-97.0247950116309,35792629.24638449,28740727.330871254,30859994.812957376,-69558.66964488539,-2250.176497835221,2094.705618103745,3.698847399951127
0.0002580341829197,42165853.70265504,0.1173547118395562,100.78236163451614,63.49558877850269,-87.1347570125116,272.8357109380349,-0.0175896976097774,-97.02966273978932,35787175.634131365,9403575.823362194,41103347.17570451,-34670.62605769549,-2997.372349138086,684.9273631189616,5.768464022953739
0.0002707823307202,42165185.50771596,0.1177347610408673,100.75037712330187,67.95231472147015,-61.47673836718657,298.4959940991479,-0.0221658890687558,-97.02677116194111,35781598.823062815,-12466039.770764794,40274571.16064632,9729.390796060652,-2937.2985999255266,-909.938679901064,6.278585765210589
0.0002878877847492,42165099.356559165,0.1179007121443029,100.77689717016852,71.6143847454072,-35.08139279202404,324.8996412479237,-0.020622232002499,-97.01666648345628,35777029.878111444,-30975865.92006826,28592851.56620486,51614.953396633486,-2085.557575248683,-2260.133790017044,5.085514867469901
0.0003082998456739,42165682.73944335,0.1178808045534831,100.75782874600068,74.26753859673431,-7.632319275382257,352.3629867516699,-0.0134858927472139,-97.00136956460275,35774661.30484492,-41135672.07961571,9203724.760815963,79611.02181759947,-671.3938561406127,-3001.36609089126,2.509679103453256
0.0003212513371329,42166279.63304436,0.1178559893881702,100.65370528233726,76.75793312826988,20.062966314377576,20.075599770150585,-0.0027826201459008,-96.98462139609916,35775419.193118766,-40205296.41750132,-12666847.584808214,86092.77712709256,923.846525645971,-2933.474943069937,-0.7520363887813238
0.0003186406817145,42166368.73361686,0.1179809119047649,100.5075644510124,78.25102298045368,48.79675702338437,48.82423619693293,0.0085265394810479,-96.9711722621492,35779383.48694793,-28436178.045272637,-31122909.80624532,69259.92697480893,2269.7933767534923,-2074.85740924269,-3.816338471330105
0.0003049655669893,42165969.45202194,0.1182727979773219,100.39790232713472,77.61942906121219,79.61924446941518,79.65362130613083,0.0173521273534293,-96.96517803353714,35785519.17071383,-9002989.757146552,-41191248.41844813,33625.57998296377,3003.648243143834,-657.443121164101,-5.853529412620093
0.0002897128552373,42165472.18877584,0.1186107605380642,100.37445761408485,75.02924773585926,112.31526586956068,112.3459739995084,0.021314165799475,-96.96858448166626,35791976.621941626,12855925.952054173,-40162713.11770314,-11206.200216594249,2928.1756958027768,936.4342025629534,-6.311765146127238
0.0002765263159814,42165269.2124473,0.1188300535340807,100.41465388491945,71.55649333751623,145.83108861450157,145.84888036564195,0.0193849542467042,-96.98036909723724,35796780.38573162,31253219.138352398,-28318847.55086885,-53133.49357082677,2064.365439095676,2277.5716684133704,-5.064808923132294
0.000264649024676,42165519.95718214,0.1188659117524197,100.42928748578464,67.71917386467943,179.73699384134855,179.73713300346986,0.0121639145795742,-96.99693669241428,35798541.9043707,41237343.00666865,-8851398.433242308,-80813.66008931318,645.0817687005524,3005.3441260207246,-2.4448331994720585
0.0002569337194431,42166054.96534336,0.1188509468839635,100.33173753668288,63.686988883664846,-146.05104147501692,213.93252065463005,0.0017092244593348,-97.01341995618388,35796905.92124973,40121835.99695151,12998653.8733387,-86712.87401921982,-947.8291788093412,2924.158348953564,0.8463763779479705
0.0002588672635473,42166397.31077024,0.1190292699855874,100.13775983191522,61.15082643286632,-113.23986917337064,246.73287721188728,-0.0090374332853762,-97.02533959385852,35792569.74981013,28205898.06747344,31349498.25599287,-69145.05424539575,-2285.8792985127207,2055.685704211741,3.922980424375235
0.0002679337482766,42166158.17922885,0.1194775809332246,99.97628028618152,62.275802802934216,-84.1225053914032,275.8469520184285,-0.0170864807635176,-97.0299025138198,35786867.26778108,8695261.533871993,41258683.1854697,-32762.79380244329,-3008.746025107442,633.2600143141381,5.950443351740314
0.00027750058224,42165582.69850689,0.119970110622825,99.94488877124186,66.0759662317251,-57.80923469147497,302.1638493185087,-0.0202527306753302,-97.02636641021836,35781214.45177993,-13157132.28308966,40053721.73263931,12651.46597422775,-2921.2481286198777,-960.3546730619496,6.3721026619459415
0.000287985199404,42165312.25673516,0.1202413782851292,99.9949058808564,70.03146902884734,-31.731520437136595,328.25111788570325,-0.0177531002623474,-97.01571110247912,35776848.35104686,-31463446.670367632,28055147.64530384,54808.71717683787,-2046.3793411060756,-2295.6951255083086,5.065551946408937
0.0003004882169331,42165572.213078186,0.120274739952604,100.00778066585006,73.4672016916521,-5.096960642413245,354.8999790979816,-0.0103809574550483,-97.0003770721683,35774815.08722303,-41288195.53155831,8494086.976267278,82254.45953967431,-619.6546512104919,-3012.457982199336,2.3799326818177704
0.0003086004933857,42166008.02369871,0.120262985528283,99.92493457287937,76.67974083739013,21.85552173844109,21.868690949508483,-0.0002464755333585,-96.9841081654215,35775794.39267625,-39981693.121679865,-13357039.01245211,87497.44038070118,974.1701023825124,-2917.1099880878164,-0.9588270852738576
0.0003057404050966,42166205.14501722,0.1203974694068623,99.78472103447592,79.05733866710436,49.69953383343973,49.72626054520577,0.0098210624430535,-96.97129014866164,35779732.001630925,-27896908.134889744,-31607652.02518921,69055.58568670833,2305.133254607053,-2035.4756469079916,-4.046496636271838
0.0002937840271272,42166076.39703797,0.1207207726252697,99.67357220931169,79.59970849253709,79.34971227762165,79.38279975867826,0.0170490259100071,-96.96566434191286,35785653.490328506,-8293490.370307196,-41340080.19638256,31862.00487145064,3014.508294401317,-605.6693925873501,-6.046756890874207
0.0002798142813849,42165794.10013363,0.1211151223831426,99.65315069896828,78.01179811490726,111.03999057338989,111.06991344094952,0.0194733650661131,-96.96901576095036,35791895.90207288,13544547.49964166,-39935657.12254929,-14070.332524435287,2911.651587271679,986.668113632301,-6.417413060887954
0.0002692664691508,42165563.74777588,0.1214015710099515,99.71074221614074,74.80504500274712,144.27170676319193,144.28971976425757,0.0164679147739629,-96.9805045217832,35796644.730442755,31735545.642126903,-27777044.13861068,-56352.28506501381,2024.9060317728763,2312.7515773925925,-5.055588778031892
0.0002638082757063,42165533.07297821,0.1214907384896024,99.76128998514127,70.79008373954345,178.31900207868642,178.31988858156654,0.0089112585848529,-96.99688420950916,35798514.90547656,41383473.90610972,-8140704.652327776,-83553.20536563477,593.3076772772761,3015.994930328451,-2.324106148206185
0.0002633893925032,42165764.33651421,0.1214917005797152,99.71037336984094,66.66150031002651,-147.41881547811943,212.56493609259493,-0.0010536179731141,-97.0134728937804,35796986.43794201,39892389.61239736,13686873.127650956,-88272.33608926758,-997.9754589978212,2907.408737230868,1.0459908384613166
0.0002690948463385,42166108.75795616,0.1216561045645246,99.55157879239896,63.41904586351341,-113.93562299406598,246.03619669249235,-0.010610194797843,-97.02559700718264,35792577.77086979,27662616.486068025,31829923.86910716,-69136.50215009121,-2320.900247358837,2016.0455876488536,4.149339961651195
0.0002796396518686,42166212.175902754,0.1221166024137259,99.4003596741895,62.71689269460837,-83.00095301018752,276.96724008173106,-0.0170634153965387,-97.03006006642704,35786641.61753435,7984340.72958874,41401906.78321776,-31201.50225299354,-3019.2163462782187,581.3901125637284,6.146170767766563
0.0002889117284086,42165937.02473528,0.1226862849095525,99.37397261534534,64.88866707770137,-55.06478849841587,304.9080648932323,-0.0186188938523164,-97.02598114780967,35780826.2393343,-13844301.913959552,39821015.17789336,15360.4285664769,-2904.326299637365,-1010.5011308583678,6.488367332918898
0.0002946802369441,42165611.017892726,0.1230576275701301,99.44875896166512,68.38547664651192,-28.553952956841968,331.4299012483475,-0.0148970282239634,-97.01468268397764,35776560.8142526,-31941649.97809124,27509020.038834687,57973.00663132632,-2006.590951822374,-2330.595024287215,5.072955186868058
0.0002990132100526,42165571.51966846,0.1231522661172291,99.50181410274966,72.04566131091514,-2.184304457463188,357.81438909921576,-0.0070137091815488,-96.99909031942632,35774835.62365693,-41428386.47373784,7781687.4313461,85064.01868385889,-567.7226049399499,-3022.673839408042,2.276044661847457
0.0003003118836484,42165772.327009626,0.1231531545805457,99.45470245169348,75.623569992903,24.367495125193024,24.38169844828351,0.0027710205679363,-96.98312008752092,35776101.128637284,-39746060.41409663,-14043593.26758014,89229.45371508076,1024.217656423332,-2899.883689690257,-1.147682259859211
0.0002949442534601,42165983.37967939,0.1232815520398476,99.33454782897378,78.64431218728394,51.54897821002794,51.57545294034384,0.0117033624045876,-96.97091351514896,35780114.97921397,-27349120.165164314,-32083314.020495407,69264.14336615866,2339.7949676357957,-1995.4790326470752,-4.271386348673965
0.0002832559739994,42166080.53482375,0.1236109109080223,99.23048712573762,80.28916103350659,80.08994295225318,80.1219193301569,0.0172983452408009,-96.96579299176284,35785891.26893227,-7581292.849834586,-41476841.10805697,30497.892183486067,3024.4674640417707,-553.7003213113737,-6.248940476435724
0.0002697457723651,42166048.0404859,0.1240363904497061,99.21458663405777,79.88308017351181,110.59361927154566,110.62255120117752,0.0180153309947278,-96.96927572562082,35791914.4317736,14229315.34268776,-39696845.53450642,-16645.374354581007,2894.2515878290287,1036.6212712691963,-6.5441143845640735
0.0002605630831504,42165885.89673177,0.1243727150166679,99.28637083715772,77.278250764972,143.20854942429244,143.2264270374441,0.0136721819901282,-96.98057913297636,35796548.44047744,32208540.25404543,-27227017.663861457,-59462.05593451828,1984.836098293701,2347.254811266572,-5.074261955967844
0.0002600266307838,42165659.95330869,0.1245075104195542,99.3699325832426,73.35100421961593,177.13458081403357,177.1360698801297,0.0054922600732946,-96.99675668304832,35798473.44670285,41517352.75020633,-7427545.112141072,-86388.5318563221,541.3510795301802,3025.7603799521694,-2.2311922138152838
0.0002667460674104,42165574.82440718,0.1245188533246681,99.36885017973914,69.39934271046076,-148.82986267050973,211.1543210187485,-0.0042265228049012,-97.01338572272944,35797062.3740584,39651098.65061119,14371141.176387418,-90107.26732901564,-1047.8283746122186,2889.8026496668253,1.2244654843972027
0.0002773536682128,42165793.27520521,0.1246492357733221,99.25682368723034,66.01437494288604,-115.250159038228,244.7210995056913,-0.0127376784341648,-97.02573680698356,35792647.61060755,27111125.44921957,32301038.97405279,-69517.32700639169,-2355.2274631459327,1975.8080597555768,4.365721193748399
0.0002906863420635,42166133.49846617,0.125078114666114,99.12769325581785,64.03907583261162,-83.06379116735066,276.90314097230447,-0.0176126465376476,-97.030258624265,35786519.79048479,7271111.932049502,41532978.58388604,-30055.14096151571,-3028.7798817271764,529.3474700485914,6.344871588106766
0.0003020881860092,42166210.570614025,0.1256798521182237,99.10826302847548,64.55319932847975,-53.47714052870542,306.49503451972055,-0.0174465419817187,-97.02580506485484,35780495.1720943,-14527235.308080664,39576626.77264439,17721.6723776589,-2886.536709719542,-1060.3479175926054,6.620062402431828
0.000305944341282,42165961.13430416,0.1261318208345036,99.20456343268714,67.09797179988678,-26.036586075976786,333.9480198209583,-0.0122843522542555,-97.01388125631536,35776233.6733527,-32410238.493232712,26954845.46719785,60937.96043520812,-1966.2102060595512,-2364.8092448778616,5.105458120571752
0.0003031707555966,42165680.74909123,0.1262871196710034,99.29962516996638,70.42898090743999,0.6196974086651442,0.6200732920381223,-0.0036090577706707,-96.99789283248408,35774761.096034616,-41556181.5538896,7067027.003703696,87874.20913285785,-515.6270558599554,-3032.004797823476,2.2015155985803507
0.0002966536292376,42165598.08739424,0.1262977669768675,99.29660800887946,73.89120519637042,27.24326571595346,27.25883226226396,0.0061044664605063,-96.98206298914744,35776340.85245272,-39498558.08258992,-14726017.820961518,91167.56829256676,1073.958592173269,-2881.80727249341,-1.310046153066725
0.0002868983301036,42165731.24062476,0.1264050661688905,99.20621111861536,77.16655854398769,54.14100279805562,54.16765321643898,0.0141078909928697,-96.97042065544126,35780510.02738919,-26793163.67841088,-32549547.182759017,69838.17146256594,2373.7579709964207,-1954.8950390457535,-4.479491441174069
0.0002738930957483,42165992.15541819,0.1267159128870207,99.11524972514026,79.70699251392469,81.77377269532845,81.80483711844131,0.018149761736504,-96.96589774340168,35786205.805947304,-6866838.51594661,-41601411.73620803,29570.71819938597,3033.521263002354,-501.5703768478405,-6.448520380798659
0.0002437543028807,42166219.21726093,0.1271461322715189,99.10394123234332,81.15769185184257,110.41788787420604,110.4440623845044,0.0170910707203413,-96.96941493204112,35791670.11906269,14909866.556416923,-39446015.7353122,-18819.623825207687,2875.9906739077605,1086.323900410525,-6.683211359010148
0.0002346028331782,42166202.86647476,0.1275114234900522,99.1847657471571,79.35698989089616,142.21907607254886,142.2355422720254,0.0112107885826359,-96.97994707620376,35795885.21516289,32671893.57864104,-26668176.4980784,-62305.61350441648,1944.148411622607,2381.14139034893,-5.117079876282647
0.0002372127000697,42165873.60489211,0.1276801484945197,99.29399912747203,75.5365930767244,176.01193221874422,176.0138221729421,0.0021284463295284,-96.99496677163246,35797714.67715876,41638429.27312035,-6710866.087317846,-89155.57555932777,489.14944545889193,3034.7006301686088,-2.1679042530639565
0.0002502395892879,42165494.65286557,0.1276964112623136,99.33809787507762,71.73496820166874,-150.14788669452787,209.83784365049144,-0.0076321872019937,-97.01060780258152,35796509.74036092,39396776.93208588,15052784.308037294,-92084.64306118428,-1097.4956701695369,2871.347458611552,1.3752288437938731
0.0002662814428452,42165494.03595842,0.1277804442318121,99.27518938801563,68.4424353323066,-116.70918670845732,243.26355958624532,-0.0153250397065039,-97.02246817214817,35792405.93474472,26549466.27358899,32763937.52194302,-70213.44769533692,-2388.9558334062194,1934.9013956190556,4.562665443478833
0.0002830925999433,42165946.02912966,0.1281429615127135,99.17442020610967,65.61161677101101,-83.69492368259056,276.2728312658759,-0.0187385313504943,-97.02691757872644,35786501.43494363,6553178.343925514,41652271.58257486,-29321.686265754437,-3037.455850924486,477.0136328984473,6.536329182368482
0.0002982177378749,42166376.33884396,0.1287289701127373,99.16187674276836,64.62434262796872,-52.61368099728755,307.359160183368,-0.0168353116245888,-97.0225395759229,35780606.488076456,-15208138.466724273,39320119.40389594,19666.684524872097,-2867.8110560523296,-1109.989647009217,6.758133317080094
0.0003031430293058,42166326.01368121,0.1292306244602953,99.27256540852756,66.07475319710758,-24.09386185315177,335.891952203685,-0.0100880601841072,-97.01078325329551,35776520.86431454,-32870751.25874162,26391757.21526798,63579.69769061688,-1925.131812066828,-2398.358871590802,5.157043915606274
0.0002953795554188,42165893.87097947,0.1294386054215973,99.40520810686432,68.81725375825856,3.1126088986334737,3.1144474742112505,-0.0003749906567858,-96.9952812230384,35775320.31306096,-41672432.78585558,6349339.55177989,90534.01862000406,-463.2911572773321,-3040.408319352666,2.1550182324532625
0.0002811034102309,42165507.134550735,0.1294555349443199,99.44851415055828,71.84641830570729,30.122819423723985,30.13899013909754,0.0095597009442973,-96.98040434272058,35777118.817446,-39239678.62052943,-15404691.949117204,93170.24539795496,1123.4165839759637,-2862.824764598164,-1.4419921696396545
0.0002657201978158,42165475.14798035,0.1295295349007542,99.39347605083498,75.05387266728306,57.05360475582297,57.07916180074324,0.0169018373403191,-96.96995109168016,35781246.786178045,-26229485.52983129,-33006404.440547496,70681.12295379488,2407.0179935920646,-1913.691813015885,-4.662512917975158
0.0002499947597826,42165824.880916215,0.1298000965561282,99.31953613756367,78.3374443805424,83.92679280541284,83.9552802532078,0.0195648583997945,-96.9663339715822,35786575.23621922,-6150590.17835683,-41713695.04275572,29053.2500963548,3041.673766346232,-449.2651770876103,-6.634964074832019
0.0002341850752988,42166300.27317026,0.130209266694919,99.31211073101888,80.55006946778562,111.80337390581565,111.82828711417145,0.0167658346130918,-96.97026076655943,35791832.9608423,15585667.504535232,-39184090.04606899,-20543.708417578116,2856.8744625320865,1135.620332669805,-6.824531456290367
0.0002238692787194,42166488.67118406,0.1305808538737687,99.39591707149457,79.93830125031378,142.41220834773813,142.42785292429443,0.0092360505728155,-96.98079194936288,35795832.72593095,33125359.774226096,-26102683.139085397,-64770.0979333498,1902.928608994354,2414.228046097265,-5.176986610189203
0.0002279674805848,42166147.86294176,0.1307697657267346,99.52091558492096,76.75344648464431,175.5530539622904,175.5550788701884,-0.0009787464301604,-96.99555896581612,35797594.44869504,41747518.78635242,-5994046.054048194,-91707.7805863602,436.9135158314288,3042.679279227457,-2.132135927347661
0.0002460441471205,42165525.01815802,0.1307871156584815,99.60035310364766,73.55890859762964,-151.24959074739198,208.7368514544648,-0.0110691659911715,-97.01102320778702,35796484.24610798,39132103.780358575,15727945.931298235,-94062.16520667008,-1146.6871512017167,2852.062313760394,1.4950930363115305
0.0002675202846027,42165245.87178851,0.1308210320718545,99.5825371767025,70.92496206264737,-118.5142763235274,241.45879098604692,-0.0182178676918815,-97.02298068737213,35792496.05208988,25982300.895558584,33215617.918790232,-71121.57026898606,-2421.8505933764754,1893.54045945332,4.732844782440866
0.0002879662033487,42165681.72857086,0.1310947268670291,99.51197016947272,67.90067222717231,-85.33600967124562,274.63110014005235,-0.0203671959531234,-97.02766129790106,35786560.889411435,5836279.959068995,41758816.38019528,-28959.326214459372,-3045.194423484814,424.7149003316243,6.711139063282876
0.0003075134996256,42166418.7101934,0.1316205601892024,99.50504713344098,65.69218519098064,-53.038827094020846,306.93300935461235,-0.0168068109402644,-97.02329549925147,35780487.69731384,-15881688.466666572,39052799.63808566,21168.125070068643,-2848.307585971336,-1159.1471450208578,6.893069382769854
0.0003162997980212,42166666.79631113,0.1321328510528694,99.6204562765863,65.86298349495034,-23.244641679652037,336.7410486322347,-0.0084212303950745,-97.01118424509752,35776275.760277055,-33319485.38567061,25822511.07418588,65807.16218252167,-1883.6244842775752,-2431.13189232965,5.219818043444148
0.0003065786155478,42166198.613661215,0.1323782168493723,99.78036837945834,67.60678369669554,4.932383569155011,4.93540531541181,0.002507393108575,-96.99525234746667,35775182.25966186,-41775345.800812654,5631534.092295662,92906.36884188722,-410.9559031257835,-3047.944724890541,2.131942554662732
0.0002856638356655,42165519.51432851,0.1323983031681804,99.8660986118946,69.6125182933208,32.923215405304155,32.94101250752023,0.0129284686760751,-96.9803168081474,35777272.82504858,-38969002.87364902,-16077510.741185,95083.262801424,1172.4548430044647,-2843.0816870540552,-1.5435249454579458
0.0002641128922731,42165244.35168344,0.1324315572013586,99.84800907959692,71.96458458975877,60.672768782720965,60.69915927757474,0.0198994905287197,-96.97032752243187,35781655.02401635,-25658312.076418716,-33452861.61134394,71656.7705718859,2439.5236184849555,-1872.0150102037649,-4.815502441041988
0.0002444205097587,42165596.10107557,0.1326444818871153,99.79341373100004,75.25661310750053,87.5187673114655,87.54674994850804,0.0214263604340416,-96.9674363480678,35787015.44364817,-5433005.307653993,-41813654.47740084,28860.28604544474,3048.905388938003,-396.9175513310519,-6.799320256633689
0.0002255261885073,42166286.512010165,0.1330084898381869,99.78895089713104,78.47922216947819,114.38271887288587,114.40625451196928,0.0170205301597113,-96.97191883988631,35792077.13924348,16256350.268274948,-38910892.55921927,-21830.96351527884,2836.920290717873,1184.5396237102543,-6.957383182890083
0.0002126223771201,42166720.03864621,0.1333628804421427,99.86954429635531,79.16773286325069,143.69421904519925,143.7086421780675,0.0078320084192395,-96.98256265480543,35795808.79273723,33568650.532502875,-25530040.027113568,-66793.23168760064,1861.174334304227,2446.574409801894,-5.244108251906327
0.0002163790452253,42166455.60877798,0.1335568363561214,99.99912172985606,76.87850958110789,175.93416751320348,175.9359250845758,-0.0036633160046709,-96.99706278121351,35797419.59344989,41844131.44446812,-5276117.536634816,-93922.0827579782,384.5862578612896,3049.759244174889,-2.117218953047919
0.0002378846052255,42165657.72784597,0.1335729923284277,100.10108754949854,74.51039494943431,-151.7180174457132,208.2690700442432,-0.0143305882515366,-97.01220308991388,35796354.441308066,38855984.02034982,16397897.427512208,-95885.28322585266,-1195.5082617462776,2831.960188814284,1.5859625870124892
0.0002643545431432,42165077.0589199,0.1335615280429995,100.11956616338156,72.84467178673076,-119.98719993423936,239.9865666825604,-0.0212178728654575,-97.02408504855931,35792513.3801039,25407756.338627253,33657160.81093708,-72091.73285002023,-2454.0107057042264,1851.658786635556,4.873131422344877
0.0002884742567275,42165376.58137348,0.1337378996492221,100.07772686475198,70.15071951825227,-87.16735587899147,272.79962721022684,-0.0223541065925801,-97.02894848700517,35786641.9728806,5118054.391542503,41852995.9751702,-28856.640616841203,-3052.0243756280784,372.3334756348538,6.861956321368555
0.0003124545278152,42166331.30871437,0.1341676459998906,100.07484890581544,67.12650950147633,-54.05792843470374,305.9130770850577,-0.0173023848388986,-97.02471986572672,35780463.68357655,-16550127.72276611,38774223.23742787,22273.91994177971,-2827.966819608606,-1207.920261576568,7.014867275450713
0.0003271550740161,42166940.73993983,0.134646980544012,100.18422921285784,66.1147107602974,-23.075379564824097,336.90992131584045,-0.0073264465197031,-97.0124299802746,35776113.05348927,-33758057.20815087,25246183.916184075,67592.48570073473,-1841.584893360006,-2463.1569780488007,5.283094977734815
0.0003189073138896,42166571.13572098,0.134907141990786,100.3558953901827,66.81897803516419,6.128511420465584,6.132414372342866,0.004899271672207,-96.99614107313069,35775063.80852676,-41865837.14986251,4912739.947423996,94891.20618784869,-358.5394467400576,-3054.5765595990333,2.12334818156781
0.0002934433966889,42165648.73442143,0.1349276906023865,100.47387730505244,67.5946722451616,35.316461668008806,35.33590649069733,0.0160042504542719,-96.98110935287627,35777416.745506674,-38687040.23317392,-16744977.387924356,96756.00596921504,1221.1044563431003,-2822.522260773794,-1.619395427280039
0.0002662161151225,42165070.52163707,0.1349192509988139,100.48984082055024,68.56942448922526,64.40936205847721,64.43687957706685,0.0228748931813303,-96.97155425703068,35782087.43865618,-25080058.40346343,-33889082.66902662,72600.01351291662,2471.2761740649703,-1829.8294053409536,-4.937601143784917
0.0002420517823855,42165340.96804849,0.1350637670886519,100.45535082975434,71.23673785753813,91.860556395044,91.88827858985604,0.0235448997951223,-96.96946396633444,35787537.805317454,-4714487.289979227,-41901275.73895484,28853.50520530974,3055.223029685461,-344.50916701815675,-6.935159896128023
0.0002189451727095,42166190.81294511,0.1353619124287247,100.4530684695208,74.93835743175373,118.24377674682272,118.26587607824185,0.0177507055121691,-96.97466245414408,35792424.22696252,16921556.215096235,-38626631.37506657,-22757.381401778,2816.141709350989,1233.0523439996791,-7.071286025713144
0.0002019063356334,42166889.10703075,0.1356755484873812,100.52463553413232,76.81204343407275,146.37904447566913,146.39185251960615,0.0070064596851778,-96.98556894260706,35795842.203832045,34001551.86574241,-24950637.63288969,-68368.79270046264,1818.911486609726,2478.160510666505,-5.306587409268953
0.0002033568867597,42166781.33859357,0.1358582965459561,100.64721530630032,75.61222717672625,177.53596343677177,177.5369650311291,-0.005806455528168,-96.99983056788696,35797211.319087565,41928265.98828135,-4557560.358532731,-95711.08685230244,332.19943068482013,3055.93651107009,-2.1129549394024183
0.0002262564467913,42165893.30994208,0.1358719450459471,100.7569767599996,74.32193768092327,-151.20257128119883,208.78494236766616,-0.0172159873909315,-97.01451771677534,35796117.25203295,38568636.1125884,17062196.27830693,-97407.02218939312,-1243.9315382715106,2811.0552727737577,1.6538432579629294
0.0002566946651788,42165022.88119382,0.1358268044338933,100.79973356671314,73.94222887388482,-120.78230799719516,239.1924251618401,-0.0240920182833003,-97.02612045871152,35792427.17879182,24826203.3240841,34088279.35168056,-72953.35897363765,-2485.422535528201,1809.2841206369212,4.983971552333662
0.0002842903240797,42165085.53651503,0.1359118967229619,100.78231431567886,72.09200139763163,-88.83015371718184,271.1372755670042,-0.0244889716403952,-97.03104861764233,35786707.214676894,4398909.182115289,41934745.1695244,-28859.90235954684,-3057.948948190128,319.90161704645834,6.983776589202928
0.0003115014369219,42165625.94674194,0.1362234097210811,100.78205777814036,70.9519810353868,-57.60629666741566,302.3635562906677,-0.0181830446986926,-97.0271779528558,35780455.18653216,-17212995.087712713,38484531.46591698,23085.24302513656,-2806.7885682363726,-1256.2841627343005,7.114240161144666
0.0003328666350959,42166608.94693587,0.1366269460716222,100.87513129420574,68.81411660114917,-25.48078443899082,334.50279965353354,-0.0067694762803659,-97.01486179588495,35775802.2283134,-34186031.38194603,24663030.943586025,68959.89819409305,-1799.0171274961838,-2494.429615070658,5.335125240273366
0.0003295539680891,42166476.045184895,0.1368731240315065,101.03919561790887,68.59581462789815,4.652986345190082,4.656051053855575,0.0067173578032671,-96.99798610488986,35774488.74380498,-41943438.33098715,4193153.947818221,96426.22647046507,-306.0232425823559,-3060.3226924054024,2.1174003210919694
0.0003024732191093,42165404.8826524,0.1368914968583102,101.17236652234214,68.34177452137396,34.855100418280536,34.87491536087823,0.018599973950137,-96.98212756187289,35776803.29051066,-38393025.91228766,-17407037.03650345,98049.045034575,1269.4311131730335,-2801.159222306428,-1.67870266263826
0.0002708827285289,42164491.89489242,0.1368481834550615,101.2143807366925,67.87642277388457,65.36237252199635,65.39059149569333,0.0255783246862795,-96.97192222831684,35781596.03052165,-24493339.670936197,-34314924.220041424,73323.8257438447,2502.3756054183823,-1787.0891511117834,-5.032577144900014
0.000243163696013,42164554.56720222,0.1369227959969457,101.19870011399968,69.36130325035408,93.97819528007064,94.00599206100468,0.0256680340753254,-96.96945333618324,35787131.365498684,-3992981.458707333,-41975768.285549216,28842.362319519914,3060.6976254526994,-291.9055427586315,-7.039579949673657
0.0002160995883093,42165484.79251935,0.1193118021845072,102.04390261678827,72.25688773975685,120.32110498269454,120.3424778909748,0.024631980402201,-96.97431460039716,35791949.38844211,17583527.74095926,-38329301.72779008,-19155.134238581737,2794.508764101767,1281.3502741594675,-6.247918456725277
0.0001940764557899,42166441.35150436,0.1195654753455037,102.10842355932289,75.16812284364335,147.4265655168002,147.43853638680707,0.0202534827937949,-96.98463273685248,35795201.07849996,34425599.84259681,-24361136.476285163,-59577.8472442646,1775.974168471338,2509.1486827139584,-4.722017924903259
